KOKO MAA;86.5;5548241;0.3;15.4;61.6;23.1;5.2;5.3;-9025;0;1467653;2766679;38.4;34.4;74.2;32.6;2284673;69.5;65.2;13.3;26.0;142.2;2373526;2.7;20.7;75.1;100.0;738.8;3448.4;7453.8;2078.8;3622.3
Ylivieska;85.9;15357;0.3;20.8;58.2;21.0;0.3;1.1;59;-13;4022;7033;73.1;28.8;74.4;26.9;6187;73.2;69.6;11.4;24.5;147.4;6537;2.4;21.9;74.5;105.8;734.0;7927.1;8720.0;2584.2;3672.5
Ylöjärvi;88.7;33533;0.5;20.5;60.5;19.0;0.3;1.4;63;29;9543;14133;80.8;16.6;76.7;32.2;14540;76.3;34.8;10.0;21.5;129.4;10099;2.4;27.4;68.5;67.6;526.0;2463.4;3498.5;2266.7;2951.1
Ypäjä;41.1;2282;-1.4;11.6;58.5;29.9;0.7;1.1;-23;-10;646;1172;91.9;18.9;70.8;20.2;963;73.4;40.1;10.0;32.7;140.3;615;19.0;16.1;60.5;63.2;855.2;1506.1;2228.2;1569.6;3297.8
Ähtäri;61.9;5484;-0.7;13.4;52.4;34.2;0.1;1.2;-62;-31;1549;2765;87.9;20.6;70.9;22.4;2007;70.3;75.1;10.5;38.0;175.1;2041;9.5;24.3;64.4;99.5;586.6;3621.9;9556.5;1544.0;4759.7
Äänekoski;76.8;18318;-1.4;14.9;56.5;28.6;0.1;1.4;-106;-118;5058;9398;65.9;27.9;70.3;21.2;6391;63.8;72.7;19.3;32.8;190.7;6791;2.7;39.9;56.1;103.5;596.2;3990.7;10195.5;2027.8;3996.9
Uudenmaan maakunta;95.6;1714741;0.7;16.1;65.7;18.1;7.6;9.7;3155;1950;444606;833462;23.8;40.5;74.5;39.7;768692;71.1;58.3;12.9;20.1;121.5;836622;0.5;15.9;82.1;103.6;988.5;3044.4;8919.0;2247.3;3253.4
Varsinais-Suomen maakunta;85.8;483477;0.4;14.5;61.5;24.0;5.7;5.1;-934;1380;128539;245683;37.4;33.4;74.2;32.1;199102;69.4;58.8;13.2;27.0;141.8;202061;2.7;23.2;72.5;97.6;532.6;3072.3;5268.1;1942.7;3570.0
Satakunnan maakunta;83.6;214281;-0.5;14.1;57.8;28.1;0.4;3.4;-1266;-719;58979;110283;54.2;27.3;71.5;26.5;83472;69.5;68.5;13.4;31.5;158.1;86401;3.6;28.8;66.2;100.0;596.9;2666.5;4850.1;1855.4;3789.4
Kanta-Hämeen maakunta;82.6;170213;-0.2;14.6;59.0;26.4;0.4;3.2;-759;137;46193;86332;46.0;28.6;72.9;28.8;69254;71.5;55.5;11.7;29.5;146.3;64199;3.4;25.0;70.1;90.2;609.6;3441.7;5446.5;1785.5;3619.7
Pirkanmaan maakunta;88.7;527478;0.9;15.2;62.5;22.3;0.4;3.4;-546;2517;138425;265672;34.1;35.5;76.6;33.6;217568;69.2;61.1;13.0;25.3;140.3;217811;2.0;22.6;73.9;97.6;706.8;3361.6;6767.8;2044.5;3506.1
Päijät-Hämeen maakunta;87.4;205124;-0.3;14.0;58.2;27.7;0.4;3.7;-932;-5;54639;108525;36.8;34.1;71.1;27.4;77524;67.1;65.5;16.3;31.0;165.4;77081;2.8;26.9;68.6;95.2;866.6;5478.7;7720.4;1886.9;3586.6
Kymenlaakson maakunta;88.3;161391;-0.9;12.9;57.9;29.2;0.8;3.8;-1268;-848;43839;86358;45.6;29.8;72.4;26.5;60838;66.7;76.2;15.7;33.4;167.6;61440;2.6;21.4;74.6;97.6;763.5;4216.3;7479.3;2051.9;4219.6
Etelä-Karjalan maakunta;84.1;126107;-0.6;12.8;58.7;28.5;0.2;4.0;-948;-305;33986;67529;46.3;31.6;73.0;28.0;47467;65.6;73.3;15.4;32.1;167.4;47995;3.2;23.0;72.5;97.6;484.5;3016.4;6729.6;1799.0;4032.2
Etelä-Savon maakunta;72.2;131688;-0.8;12.1;55.4;32.5;0.2;2.3;-1209;-688;35780;70513;48.6;29.1;72.0;26.4;48568;67.7;83.7;13.6;36.3;173.2;50145;6.5;21.0;71.1;99.4;770.0;4200.9;7857.9;1773.1;4503.1
Pohjois-Savon maakunta;76.4;248363;0.0;14.2;59.4;26.4;0.1;2.3;-1108;-129;66915;128116;42.0;33.0;75.1;28.9;96967;67.9;73.9;13.6;30.6;156.0;98975;5.8;20.8;72.0;98.8;551.8;3598.7;8233.3;1977.9;4174.5
Pohjois-Karjalan maakunta;72.8;163281;-0.2;13.4;58.7;27.9;0.1;2.8;-993;-360;43314;85861;49.4;32.5;74.5;27.0;59372;63.6;70.9;16.9;31.6;175.4;60515;5.5;22.6;70.5;98.9;836.1;2498.9;5436.8;1844.1;3920.0
Keski-Suomen maakunta;81.5;272683;0.0;15.2;60.7;24.1;0.2;2.4;-690;-184;71717;139065;41.0;34.9;75.7;30.8;105045;66.0;73.7;15.5;27.3;159.5;106637;3.4;22.0;73.0;98.1;589.7;3140.6;7979.1;1913.2;3576.0
Etelä-Pohjanmaan maakunta;73.8;191762;-0.2;16.1;57.4;26.6;0.3;1.9;-762;-612;52700;92079;61.0;25.3;72.4;26.2;76659;72.2;70.9;10.6;29.9;150.7;77419;7.6;24.9;66.1;97.9;581.9;4335.0;7992.8;2018.1;3977.2
Pohjanmaan maakunta;84.6;176041;0.1;16.8;59.6;23.6;50.6;5.9;-66;-878;48120;82101;52.6;28.1;73.3;31.7;73717;73.2;66.9;10.3;25.7;138.5;78711;5.0;30.4;63.3;101.7;740.5;4218.3;7462.7;2381.4;3634.8
Keski-Pohjanmaan maakunta;79.5;67915;-0.1;18.4;57.3;24.3;9.0;2.3;-32;-290;18585;30708;61.5;26.7;72.0;26.2;27352;73.2;80.7;10.2;27.0;148.6;28177;6.9;22.6;69.3;101.1;632.0;5220.0;9355.9;2104.1;3829.7
Pohjois-Pohjanmaan maakunta;84.2;415603;0.4;18.5;61.0;20.5;0.2;2.4;672;-494;106931;194802;47.1;32.8;75.9;30.5;163920;68.5;75.8;13.3;24.1;152.5;164619;4.1;23.0;71.6;99.0;541.1;4186.2;6575.0;2193.1;3633.8
Kainuun maakunta;74.7;71255;-0.6;13.6;56.6;29.8;0.1;2.5;-605;-237;19277;36705;50.5;28.6;73.9;25.6;27098;68.5;80.1;12.3;34.3;164.5;27218;6.0;18.8;74.0;99.5;222.2;3503.3;12494.3;2407.4;4787.7
Lapin maakunta;78.3;176494;-0.1;14.6;58.7;26.6;0.3;2.4;-704;-239;46853;88642;52.6;31.8;75.1;27.6;68369;67.5;81.1;14.9;30.5;158.4;71925;4.0;20.0;74.2;100.2;599.2;3544.7;5792.5;2059.2;4328.3
Ahvenanmaa;63.8;30344;0.7;16.4;60.2;23.4;86.0;12.1;-30;4;8255;14243;62.9;27.6;69.1;29.2;13689;76.5;50.2;9.3;23.6;120.1;15575;3.3;13.0;80.4;107.1;516.8;1637.7;2579.2;2500.5;1936.3
Helsingin seutukunta;97.0;1597042;0.7;16.2;66.2;17.6;5.3;10.1;3570;1971;412047;776557;21.5;41.5;74.8;40.5;720283;71.0;58.0;12.9;19.5;120.1;792167;0.3;15.2;83.1;104.6;994.4;2974.0;9108.0;2251.7;3226.1
Raaseporin seutukunta;76.4;40816;-0.2;13.9;57.2;28.9;58.4;3.8;-242;-136;11310;20408;57.0;26.2;68.1;28.9;16419;72.7;68.8;11.7;31.7;149.0;14762;3.4;25.2;69.4;87.1;742.7;4545.5;5653.4;2084.3;3959.0
Porvoon seutukunta;79.9;59660;0.8;16.6;61.0;22.4;24.9;4.7;-57;51;16430;27734;52.5;27.0;71.8;31.9;25340;73.5;59.5;12.3;24.9;133.6;23859;2.2;30.8;65.5;90.0;1057.5;3232.8;6639.3;2273.4;3354.0
Loviisan seutukunta;67.7;17223;-0.8;13.4;56.4;30.2;38.2;4.0;-116;64;4819;8763;62.5;26.0;66.7;24.4;6650;69.6;57.0;16.0;33.1;161.1;5834;7.9;30.7;58.9;81.9;788.3;5293.9;7130.5;2140.2;3747.8
Åboland-Turunmaan seutukunta;62.5;21700;-0.1;13.9;55.3;30.7;58.7;3.2;-157;75;6202;10565;68.8;19.1;71.5;32.2;8631;74.3;62.4;9.5;33.5;151.6;7291;5.5;26.6;65.2;82.1;594.6;2708.2;3541.5;2300.4;4001.2
Salon seutukunta;72.5;59963;-0.4;13.4;57.4;29.2;1.1;4.2;-396;-120;16445;30470;54.6;24.3;68.3;25.6;23082;69.5;70.2;14.0;32.6;160.8;20764;6.1;25.0;66.9;86.6;606.8;2105.3;3225.5;1884.3;3857.8
Turun seutukunta;93.9;337588;0.7;14.6;63.6;21.7;4.1;5.5;-102;1837;88197;172791;27.9;38.1;76.6;35.1;141529;68.4;56.4;13.7;24.6;136.8;149452;1.1;20.3;77.1;100.9;461.6;3334.2;5990.1;1951.1;3447.4
Vakka-Suomen seutukunta;67.3;30823;0.2;14.1;56.9;29.1;0.4;5.9;-169;-267;8495;15444;56.9;24.1;69.2;22.1;12767;75.0;65.3;9.9;32.5;140.9;12901;6.4;45.5;46.7;103.2;855.8;3243.2;5111.6;1920.5;3798.8
Loimaan seutukunta;61.0;33403;-0.5;15.3;55.9;28.8;0.4;3.4;-110;-145;9200;16413;66.5;18.9;68.0;22.7;13093;72.2;56.7;11.3;32.0;156.5;11653;11.3;29.2;57.3;85.4;771.4;2270.9;2984.2;1753.4;3788.9
Rauman seutukunta;83.2;66298;-0.5;14.5;57.8;27.6;0.3;5.0;-321;-356;18481;33175;56.0;24.3;70.4;27.3;26968;72.7;66.5;11.2;30.4;147.0;27948;3.1;37.0;58.4;100.2;799.3;1647.9;3176.8;1972.9;3756.3
Porin seutukunta;87.2;129994;-0.5;14.0;58.1;28.0;0.5;2.6;-786;-215;35475;68001;51.7;28.9;72.5;27.0;49788;68.0;69.0;14.6;31.6;162.4;51554;2.8;24.9;70.9;99.8;482.2;3025.5;5589.8;1795.6;3795.9
Pohjois-Satakunnan seutukunta;58.7;17989;-1.0;13.6;55.6;30.9;0.1;3.2;-159;-148;5023;9107;66.5;25.5;67.9;20.0;6716;68.5;73.5;13.4;34.9;170.6;6899;10.9;24.7;62.4;100.1;679.2;3819.3;5667.6;1854.3;3864.0
Hämeenlinnan seutukunta;85.1;93716;0.3;14.8;59.1;26.1;0.4;3.2;-338;173;25280;47460;42.8;30.0;74.5;31.3;37850;71.2;61.9;12.5;29.2;147.0;36243;3.0;22.0;73.6;93.3;516.5;4132.3;6778.0;1752.0;3644.3
Riihimäen seutukunta;83.9;44463;-0.6;15.5;60.7;23.8;0.4;3.2;-175;-5;12089;22087;47.3;27.9;72.1;27.1;18869;72.6;42.9;10.3;26.9;137.1;15365;2.6;26.7;69.0;79.0;779.9;2626.7;4146.2;1883.5;3464.6
Forssan seutukunta;73.8;32034;-1.0;12.7;56.7;30.6;0.3;3.1;-246;-31;8824;16785;53.2;25.6;69.4;23.9;12535;70.6;54.9;11.5;33.8;158.2;12591;5.3;31.7;61.5;98.1;642.7;2573.8;3398.4;1746.9;3763.2
Luoteis-Pirkanmaan seutukunta;60.0;14971;-0.5;13.3;52.8;33.9;0.1;1.6;-119;-68;4138;7564;65.0;22.2;68.6;21.3;5227;67.4;67.1;14.1;37.6;187.7;5310;8.6;27.2;62.1;96.1;647.1;3593.5;5917.3;1566.1;4291.2
Etelä-Pirkanmaan seutukunta;83.8;41831;0.1;15.4;57.1;27.5;0.2;2.3;-231;-136;11484;20646;52.0;23.9;72.1;25.8;16162;70.6;53.0;12.9;30.3;158.6;13028;3.3;34.7;60.1;77.4;797.2;3488.2;5567.9;2087.4;3645.6
Tampereen seutukunta;92.9;421988;1.2;15.5;64.5;20.0;0.4;3.7;221;3093;109311;212506;28.1;38.7;78.3;36.2;178597;69.1;60.9;13.1;22.9;133.5;182273;1.1;20.9;76.6;99.8;708.9;3395.7;7127.1;2088.2;3370.9
Lounais-Pirkanmaan seutukunta;65.8;26719;-0.4;13.8;54.9;31.3;0.1;2.1;-168;-218;7384;13338;64.7;21.1;69.2;23.2;9980;70.5;66.4;11.0;35.3;168.9;9179;9.0;27.3;61.5;89.0;638.7;2613.3;4566.8;1809.1;3987.7
Ylä-Pirkanmaan seutukunta;64.9;21969;-1.0;11.6;51.3;37.0;0.2;1.8;-249;-154;6108;11618;57.6;23.4;67.9;21.1;7602;68.1;72.2;13.0;40.9;192.0;8021;7.7;33.2;57.4;102.0;620.2;3230.4;5516.3;1752.8;4670.3
Lahden seutukunta;87.4;205124;-0.3;14.0;58.2;27.7;0.4;3.7;-932;-5;54639;108525;36.8;34.1;71.1;27.4;77524;67.1;65.5;16.3;31.0;165.4;77081;2.8;26.9;68.6;95.2;866.6;5478.7;7720.4;1886.9;3586.6
Kouvolan seutukunta;85.9;80454;-0.9;12.8;58.0;29.2;0.4;2.8;-648;-423;21935;43179;48.3;28.4;72.5;26.2;30675;67.4;83.5;14.9;33.5;164.7;30500;3.3;21.7;73.4;95.9;721.2;3287.5;5936.9;2086.9;4180.5
Kotka-Haminan seutukunta;90.7;80937;-0.8;12.9;57.9;29.2;1.2;4.8;-620;-425;21904;43179;43.0;31.2;72.3;26.7;30163;65.9;68.8;16.4;33.3;170.6;30940;1.9;21.0;75.7;99.3;805.7;5140.0;9013.4;2017.1;4258.5
Lappeenrannan seutukunta;84.7;87880;-0.3;13.4;60.5;26.0;0.2;4.3;-482;30;23294;46379;42.2;34.3;74.6;30.5;34525;66.7;77.2;13.8;29.1;155.2;35260;2.9;20.9;74.9;99.5;501.6;2953.1;6499.4;1864.6;3871.9
Imatran seutukunta;82.7;38227;-1.5;11.3;54.5;34.2;0.2;3.3;-466;-335;10692;21150;55.2;25.8;69.3;22.5;12942;63.0;63.4;19.4;38.8;199.8;12735;4.1;28.6;65.8;92.7;445.6;3160.4;7252.4;1649.9;4396.4
Mikkelin seutukunta;74.0;68879;-0.9;12.8;56.6;30.6;0.2;2.3;-516;-386;18514;36534;47.6;30.0;72.9;28.7;26366;68.9;84.1;12.4;34.1;163.7;27175;5.4;20.8;72.3;100.3;670.2;4676.4;9759.0;1904.2;4307.6
Savonlinnan seutukunta;70.7;39669;-0.5;11.2;54.4;34.4;0.1;2.3;-419;-49;10891;21393;48.4;28.2;71.2;24.8;13799;65.2;85.8;17.1;38.3;189.0;14381;7.4;21.5;69.5;99.0;986.0;3221.1;5313.6;1628.8;4715.9
Pieksämäen seutukunta;69.6;23140;-0.7;11.5;53.6;34.9;0.2;1.9;-274;-253;6375;12586;51.9;28.0;70.6;22.3;8403;68.4;78.7;11.6;39.8;177.4;8589;8.3;20.6;69.6;97.1;697.9;4459.2;6540.6;1628.8;4722.1
Ylä-Savon seutukunta;58.9;51595;-1.1;14.0;55.2;30.8;0.1;1.7;-472;-348;14207;26412;57.1;27.5;70.7;21.3;18958;67.7;70.5;15.3;35.1;175.2;19992;12.8;26.7;59.0;99.4;759.4;3147.9;6101.9;1926.8;4408.5
Kuopion seutukunta;85.9;142836;1.0;15.0;62.9;22.0;0.1;2.6;-31;449;37745;72694;31.4;37.7;78.8;34.1;59079;68.7;77.8;12.5;25.7;139.4;60485;2.7;16.2;79.7;100.3;471.7;3820.5;9329.9;2103.7;3849.6
Koillis-Savon seutukunta;43.9;6711;-1.3;10.2;52.0;37.8;0.1;1.5;-116;-57;1825;3626;67.2;21.3;64.3;15.7;2093;59.9;57.3;15.9;45.4;224.9;1852;15.0;21.0;62.2;85.5;802.1;3016.5;6078.1;1585.8;5803.7
Varkauden seutukunta;78.0;33877;-1.4;12.3;55.3;32.3;0.2;2.2;-300;-97;9480;18278;49.1;27.5;71.8;25.1;12098;65.2;67.3;16.3;37.0;184.1;12437;5.5;32.9;60.1;97.4;568.9;3520.2;7586.3;1664.2;4410.2
Sisä-Savon seutukunta;57.8;13344;-0.9;11.7;52.3;36.0;0.1;1.6;-189;-76;3658;7106;62.8;25.0;67.9;20.1;4739;68.8;63.3;11.8;40.8;184.0;4209;12.9;22.5;62.7;87.0;417.8;3509.0;7711.4;1853.4;5257.6
Joensuun seutukunta;77.6;127165;0.1;14.2;60.8;25.0;0.1;2.7;-464;-191;33394;66172;45.8;35.1;76.5;29.3;47703;63.9;68.8;16.6;28.5;166.3;48727;3.7;22.9;72.1;99.1;874.4;2893.3;6062.0;1872.5;3661.6
Keski-Karjalan seutukunta;45.0;16150;-1.0;11.1;51.3;37.6;0.1;3.2;-240;-114;4557;8526;65.5;22.1;68.5;19.3;5126;61.8;71.3;19.2;42.2;218.1;5108;14.0;20.3;63.6;94.2;449.8;1211.8;2982.9;1794.5;4789.6
Pielisen Karjalan seutukunta;65.6;19966;-1.3;10.5;51.3;38.2;0.1;2.7;-289;-55;5363;11163;58.3;25.2;67.3;18.9;6543;63.2;86.4;17.1;42.7;209.0;6680;11.6;22.3;64.5;100.8;907.0;1059.2;3488.7;1706.4;4841.9
Jyväskylän seutukunta;89.0;188069;0.5;16.2;64.0;19.8;0.2;2.9;141;259;48466;95202;32.6;39.8;79.0;35.5;75747;65.9;73.7;15.2;22.7;147.0;76828;1.5;18.9;78.0;98.0;560.9;2903.7;8098.9;1919.6;3183.2
Joutsan seutukunta;50.9;4966;-0.6;10.0;49.8;40.2;0.2;1.8;-91;12;1321;2739;63.0;21.7;64.5;20.0;1681;68.6;65.1;13.6;43.6;197.2;1586;13.6;20.9;63.7;89.1;306.6;3903.1;7260.4;1620.3;5087.9
Keuruun seutukunta;67.6;10931;-1.0;12.9;51.7;35.4;0.2;1.7;-98;-44;3017;5657;54.0;24.2;70.2;23.1;3814;68.6;71.8;13.3;38.9;189.6;3868;8.7;29.6;60.0;100.1;793.4;5405.0;10565.8;2073.1;4226.7
Jämsän seutukunta;74.9;19767;-0.6;12.3;54.7;33.0;0.1;1.6;-198;-142;5453;10452;55.8;23.7;71.5;23.4;7161;67.8;79.8;15.3;36.9;177.7;7400;4.2;35.7;58.7;99.9;627.4;2006.9;3060.2;1780.9;4446.3
Äänekosken seutukunta;72.4;20904;-1.3;14.6;56.1;29.3;0.1;1.4;-130;-133;5778;10706;56.1;27.3;69.9;21.0;7274;64.2;70.9;18.9;33.5;191.0;7573;4.3;36.8;57.6;101.0;637.0;4680.4;10496.9;2015.6;4043.6
Saarijärvi-Viitasaaren seutukunta;54.3;28046;-1.3;13.0;51.5;35.5;0.1;1.1;-314;-136;7682;14309;65.3;22.5;65.7;19.0;9368;65.4;73.3;17.1;39.4;203.3;9382;13.8;21.6;62.7;96.4;688.3;3332.3;7878.3;1877.0;4686.6
Suupohjan seutukunta;63.5;20925;-1.0;14.2;54.5;31.3;0.6;2.1;-161;-195;5856;10422;72.5;20.8;67.4;19.3;7933;70.4;71.8;11.9;34.9;166.4;8039;12.6;25.4;60.5;96.8;640.1;4112.1;6968.8;1858.2;4512.5
Seinäjoen seutukunta;80.5;131294;0.2;16.6;59.1;24.4;0.3;1.9;-322;-38;35823;63242;55.6;27.8;74.5;28.8;54126;73.0;70.6;10.5;27.6;142.2;54791;5.9;24.9;68.0;98.4;590.7;4603.8;8524.0;2050.4;3763.0
Kuusiokuntien seutukunta;56.9;20209;-0.9;15.1;53.4;31.6;0.1;1.3;-127;-136;5620;9656;68.2;21.2;68.4;21.2;7593;71.6;73.2;9.4;34.8;168.5;7614;9.7;22.8;65.9;98.3;538.6;3662.1;7552.4;1909.6;4426.8
Järviseudun seutukunta;56.9;19334;-1.1;15.7;53.1;31.2;0.4;2.6;-152;-243;5401;8759;78.9;17.2;67.5;21.2;7007;69.4;70.2;10.7;34.9;178.9;6975;13.4;27.4;57.2;95.5;505.3;3474.6;5996.5;2087.2;4366.3
Vaasan seutukunta;89.4;108980;0.1;16.1;61.5;22.4;37.6;5.2;-80;-415;29300;53192;43.8;32.8;76.4;35.2;45593;70.6;68.0;12.1;24.3;138.9;49135;2.6;27.2;69.0;101.5;829.3;4213.3;8040.1;2463.8;3542.5
Sydösterbotten;66.0;17231;-0.1;14.3;53.1;32.6;64.3;11.0;-99;-194;4950;8092;71.9;19.1;64.4;23.3;7213;79.4;78.9;5.6;34.8;139.0;7400;17.8;22.3;58.2;101.4;728.0;4145.1;6614.4;2060.8;4055.7
Jakobstadsregionen;80.5;49830;0.3;19.3;57.4;23.3;74.5;5.6;113;-269;13870;20817;67.4;19.6;69.6;26.6;20911;77.4;60.3;7.8;25.6;137.5;22176;6.1;40.3;52.4;102.3;550.0;4254.7;6490.8;2311.9;3691.0
Kaustisen seutukunta;52.6;14616;-1.2;18.3;53.3;28.4;1.1;1.6;-68;-169;4068;6424;79.8;19.0;66.5;20.1;5604;74.0;64.0;9.1;31.1;163.9;5191;19.8;23.1;55.2;89.5;723.3;6327.3;10408.4;2201.5;4122.4
Kokkolan seutukunta;86.9;53299;0.2;18.4;58.4;23.2;11.1;2.5;36;-121;14517;24284;56.7;28.7;73.5;27.9;21748;73.0;85.1;10.4;25.9;144.6;22986;4.0;22.4;72.4;104.1;606.6;4912.1;9063.3;2077.0;3748.3
Oulun seutukunta;94.4;257355;1.0;18.7;64.7;16.7;0.2;2.9;1013;751;64984;122179;35.5;38.7;79.3;36.7;106536;68.3;77.5;13.4;19.8;139.2;106097;1.2;20.1;77.4;98.9;475.8;3677.9;5754.9;2136.1;3294.3
Oulunkaaren seutukunta;61.5;22855;-0.6;17.4;53.8;28.7;0.1;1.2;-125;-124;6036;10603;72.3;20.7;69.0;19.5;7729;65.7;61.3;15.8;33.8;197.4;6629;10.6;20.6;66.8;84.2;509.0;4541.0;7698.7;2430.0;4382.8
Raahen seutukunta;79.3;32336;-0.3;18.1;55.3;26.7;0.1;2.5;-69;-486;8682;15104;63.3;24.5;71.9;21.9;11223;66.2;77.8;15.3;31.0;189.0;12593;5.2;37.4;56.3;107.3;789.6;5963.6;10075.1;2228.9;3904.8
Haapavesi-Siikalatvan seutukunta;54.4;13375;-0.7;17.9;54.7;27.4;0.0;2.1;-31;-106;3467;6120;73.2;20.5;68.8;17.0;4843;69.5;74.0;12.7;31.7;178.0;5137;15.4;32.5;50.7;102.3;302.0;3963.7;6728.3;2180.3;4433.2
Nivala-Haapajärven seutukunta;60.7;27385;-1.1;18.8;53.6;27.6;0.1;0.9;-67;-334;7143;12463;68.3;22.3;68.3;18.9;9950;70.4;71.3;11.8;31.6;178.2;9879;13.9;27.3;57.2;97.0;597.2;6433.5;10279.7;2155.4;4572.0
Ylivieskan seutukunta;74.2;43219;-0.2;19.8;56.2;24.0;0.3;1.5;23;-207;11351;19193;66.0;22.9;71.6;23.1;16649;72.5;67.8;11.5;27.5;160.0;17020;8.2;28.4;62.1;100.8;738.5;5285.5;6934.3;2383.3;3876.2
Koillismaan seutukunta;61.3;19078;-0.3;14.6;55.7;29.7;0.2;2.1;-72;12;5268;9140;59.1;25.3;72.4;21.1;6990;67.4;89.3;13.6;34.8;173.7;7264;6.9;16.6;75.2;100.5;669.7;1936.4;3934.8;2239.6;4328.0
Kehys-Kainuun seutukunta;61.9;20021;-1.5;10.0;50.6;39.4;0.1;1.7;-334;-88;5595;10769;63.3;23.4;68.5;17.9;6602;64.4;80.9;16.0;44.8;207.9;6263;13.4;18.5;66.2;92.6;462.1;3449.5;6773.5;1676.2;5492.8
Kajaanin seutukunta;79.8;51234;-0.2;15.0;59.0;26.0;0.1;2.8;-271;-149;13682;25936;45.2;30.8;76.1;28.8;20496;69.9;79.9;11.1;30.1;150.5;20955;3.8;18.9;76.4;101.7;127.2;3524.6;14759.3;2696.9;4508.6
Rovaniemen seutukunta;88.1;67850;0.9;16.3;62.8;20.9;0.2;2.5;54;177;17306;34301;38.9;38.7;79.0;33.5;27373;66.8;89.8;14.8;24.4;145.6;28514;2.5;13.4;82.8;98.1;472.5;4044.1;5529.4;2081.2;3737.5
Kemi-Tornion seutukunta;88.1;55005;-1.4;15.4;56.9;27.7;0.3;2.5;-212;-566;15048;27951;53.2;29.3;73.7;25.7;20831;68.0;68.1;14.3;31.7;167.7;21924;2.3;32.5;63.0;102.6;500.5;3479.9;5510.1;1927.5;4173.5
Torniolaakson seutukunta;50.5;7126;-0.9;9.7;49.2;41.1;0.6;2.1;-115;4;2054;3665;80.2;18.0;68.0;20.3;2328;64.5;77.7;15.4;44.9;209.0;2306;12.5;16.0;66.7;95.4;580.6;719.8;2618.7;1767.3;5821.9
Itä-Lapin seutukunta;55.5;15520;-0.9;9.0;50.8;40.2;0.2;1.4;-235;54;4330;8261;65.2;23.8;69.4;20.4;5039;63.3;78.6;18.6;45.5;210.7;4923;12.1;13.3;73.3;94.3;638.3;4410.0;7757.4;1998.0;5902.3
Tunturi-Lapin seutukunta;51.3;14622;1.1;14.7;59.9;25.4;0.5;2.9;-63;64;3712;6484;75.5;25.9;74.6;23.5;6057;71.1;82.3;15.6;28.3;138.8;6847;4.0;16.5;77.4;105.0;1022.3;1978.7;5893.4;2516.7;4653.6
Pohjois-Lapin seutukunta;60.7;16371;0.1;12.6;59.1;28.3;0.3;2.4;-133;28;4403;7980;65.1;30.5;73.4;25.1;6741;70.6;86.1;14.1;32.2;142.5;7411;6.2;17.5;74.3;102.6;1052.7;3512.3;7263.7;2200.2;4833.5
Mariehamns stad;99.6;11742;0.3;13.9;60.7;25.4;82.5;14.8;-35;-10;2981;6161;36.3;44.5;70.8;34.5;5125;72.5;76.8;11.5;25.6;128.4;9522;0.1;8.4;89.5;170.1;783.6;2174.8;5891.5;2242.5;2049.3
Ålands landsbygd;46.0;16547;1.2;18.8;60.5;20.8;89.0;10.1;18;24;4739;7061;82.9;14.3;68.6;25.7;7675;79.4;30.5;8.0;20.9;113.1;5375;7.4;21.6;65.8;67.0;352.8;1202.3;534.9;2677.1;1729.6
Ålands skärgård;0.0;2055;-0.6;11.8;54.8;33.3;82.1;13.4;-13;-10;535;1021;84.6;17.6;63.7;25.5;889;76.5;59.0;7.2;32.8;132.6;678;15.5;9.1;67.7;73.9;304.6;2041.1;0.0;2563.8;2931.8
